İlan no,Son Güncelleme Tarihi,İlan Durumu,Konut Şekli,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Semt,Mahalle,Fiyat
48123-896,16 Gün Önce,Satılık,Daire,4 + 1,173 m2,Zemin,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Mamak,Harman,250.000 TL
122019-5,76 Gün Önce,Satılık,Daire,1 + 1,90 m2,15. Kat,Sıfır Bina,Merkezi (Pay Ölçer),39 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,400 TL,Hayır,Çankaya,İlkbahar,535.000 TL
21161-2063,55 Gün Önce,Satılık,Daire,3 + 1,130 m2,2. Kat,35 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Boş,Kat Mülkiyeti,400 TL,Hayır,Çankaya,Emek,650.000 TL
116829-6,27 Gün Önce,Satılık,Daire,2 + 1,115 m2,16. Kat,Sıfır Bina,Kombi,17 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Pursaklar,Saray Cumhuriyet,350.000 TL
118478-141,19 Gün Önce,Satılık,Daire,3 + 1,135 m2,Giriş Katı,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,50 TL,Evet,Yenimahalle,Gazi,425.000 TL
119140-51,20 Gün Önce,Satılık,Daire,2 + 1,90 m2,,30 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Yenimahalle,Karşıyaka,185.000 TL
7090-7517,75 Gün Önce,Satılık,Daire,3 + 1,135 m2,3. Kat,14 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Mürsel Uluç,390.000 TL
113807-170,12 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,25 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,485 TL,Hayır,Yenimahalle,İnönü,369.000 TL
1339-2038,167 Gün Önce,Satılık,Daire,2 + 1,90 m2,Bahçe Katı,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,,Çankaya,Metin Oktay,130.000 TL
63728-2542,12 Gün Önce,Satılık,Daire,3 + 1,150 m2,2. Kat,21 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,80 TL,Hayır,Çankaya,Kırkkonaklar,530.000 TL
91270-948,41 Gün Önce,Satılık,Daire,2 + 1,105 m2,Kot 2,3 Yaşında,Merkezi,15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,,,Mamak,Tuzluçayır,207.000 TL
119586-496,43 Gün Önce,Satılık,Daire,3 + 1,110 m2,Yüksek Giriş,1 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,Evet,Sincan,29 Ekim,159.000 TL
104101-256,13 Gün Önce,Satılık,Daire,3 + 1,110 m2,3. Kat,20 Yaşında,Merkezi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,Etimesgut,Tunahan,255.000 TL
76752-823,5 Gün Önce,Satılık,Daire,2 + 1,90 m2,Giriş Katı,Sıfır Bina,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Etimesgut,Bağlıca,490.000 TL
4581-5945,97 Gün Önce,Satılık,Daire,2 + 1,80 m2,Giriş Katı,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,,20 TL,Hayır,Keçiören,19 Mayıs,199.000 TL
105502-957,38 Gün Önce,Satılık,Daire,3 + 1,120 m2,13. Kat,6 Yaşında,Merkezi,13 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,110 TL,Hayır,Mamak,Diriliş,275.000 TL
64418-343,6 Gün Önce,Satılık,Daire,3 + 1,94 m2,2. Kat,39 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Arka Topraklık,275.000 TL
36347-1256,14 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,45 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,90 TL,Hayır,Çankaya,Kavaklıdere,485.000 TL
113811-377,23 Gün Önce,Satılık,Daire,2 + 1,94 m2,10. Kat,8 Yaşında,Merkezi (Pay Ölçer),10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,120 TL,Hayır,Etimesgut,Yapracık,162.000 TL
116423-213,31 Gün Önce,Satılık,Daire,3 + 1,150 m2,5. Kat,5 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,,,,,,Mamak,General Zeki Doğan,292.000 TL
21161-2161,55 Gün Önce,Satılık,Daire,2 + 1,95 m2,Giriş Katı,35 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,210 TL,Hayır,Çankaya,Bahçelievler,410.000 TL
47297-1900,56 Gün Önce,Satılık,Daire,2 + 1,87 m2,6. Kat,1 Yaşında,Merkezi (Pay Ölçer),17 Katlı,Uygun,Eşyalı Değil,2,,,Boş,,,,Çankaya,Alacaatlı,580.000 TL
96594-3192,24 Gün Önce,Satılık,Daire,3 + 1,110 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Sincan,Andiçen,202.000 TL
46555-7784,11 Gün Önce,Satılık,Daire,3 + 1,165 m2,6. Kat,7 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Etimesgut,Ayyıldız,965.000 TL
25673-6243,153 Gün Önce,Satılık,Daire,2 + 1,80 m2,Kot 2,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Evet,Mamak,Cengizhan,123.000 TL
122071-43,42 Gün Önce,Satılık,Daire,3 + 1,95 m2,Giriş Katı,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,20 TL,Evet,Mamak,Boğaziçi,150.000 TL
43845-546,10 Gün Önce,Satılık,Daire,6 + 1,300 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Ev Sahibi Oturuyor,50 TL,Hayır,,,,Çankaya,Birlik,550.000 TL
36828-3389,232 Gün Önce,Satılık,Daire,4 + 1,200 m2,1. Kat,Sıfır Bina,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Etimesgut,Bağlıca,900.000 TL
14431-9053,57 Gün Önce,Satılık,Daire,4 + 1,210 m2,8. Kat,Sıfır Bina,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Keçiören,Ovacık,829.000 TL
105502-903,45 Gün Önce,Satılık,Daire,3 + 1,118 m2,En Üst Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,40 TL,Hayır,Mamak,Bahçelerüstü,272.000 TL
40243-8159,35 Gün Önce,Satılık,Daire,3 + 1,160 m2,3. Kat,13 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Evet,Mamak,Kartaltepe,350.000 TL
105502-728,45 Gün Önce,Satılık,Daire,3 + 1,118 m2,1. Kat,2 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,30 TL,Hayır,Mamak,Gülveren,350.000 TL
36828-3405,98 Gün Önce,Satılık,Daire,4 + 1,200 m2,1. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Etimesgut,Bağlıca,900.000 TL
3473-1661,65 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Keçiören,Yakacık,425.000 TL
115718-172,8 Gün Önce,Satılık,Daire,3 + 1,130 m2,2. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,Evet,Sincan,Menderes,390.000 TL
37380-3484,49 Gün Önce,Satılık,Daire,5 + 2,150 m2,1. Kat,12 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,,İkinci El,Boş,Kat İrtifakı,,Evet,Çankaya,Karapınar,280.000 TL
95656-815,9 Gün Önce,Satılık,Daire,3 + 1,120 m2,Kot 1,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Keçiören,19 Mayıs,153.000 TL
108170-177,8 Gün Önce,Satılık,Daire,3 + 1,155 m2,21 ve üzeri,12 Yaşında,Merkezi,30 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,825 TL,Hayır,Çankaya,Oran,2.560.000 TL
71390-498,258 Gün Önce,Satılık,Daire,3 + 1,138 m2,Kot 1,19 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,35 TL,Hayır,Keçiören,Esertepe,225.000 TL
96594-3194,23 Gün Önce,Satılık,Daire,3 + 1,130 m2,1. Kat,16 Yaşında,Kombi,3 Katlı,Eşyalı,1,Kat Mülkiyeti,,,,Hayır,,,Keçiören,Basınevleri,335.500 TL
64203-709,14 Gün Önce,Satılık,Daire,4 + 1,200 m2,5. Kat,6 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,2,,,,,,,Polatlı,Şehitlik,540.000 TL
122234-17,54 Gün Önce,Satılık,Daire,3 + 1,174 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),7 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,,,Hayır,Çankaya,Çayyolu,1.330.000 TL
69104-1007,47 Gün Önce,Satılık,Daire,2 + 1,85 m2,Yüksek Giriş,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Altındağ,Aydınlıkevler,165.000 TL
4147-4573,25 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,38 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Çamlıtepe,465.000 TL
26685-6200,63 Gün Önce,Satılık,Daire,2 + 1,80 m2,Bahçe Katı,30 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,Yenimahalle,Demetevler,123.000 TL
37453-1167,104 Gün Önce,Satılık,Daire,3 + 1,125 m2,En Üst Kat,28 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Yenimahalle,Demetevler,275.000 TL
4006-1852,27 Gün Önce,Satılık,Daire,2 + 1,90 m2,Yüksek Giriş,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Yenimahalle,Işınlar,265.000 TL
91611-135,229 Gün Önce,Satılık,Müstakil Ev,1 + 1,110 m2,,5 Yaşında,Kat Kaloriferi,1 Katlı,Uygun,Eşyalı,1,Prefabrik,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,10 TL,Evet,Ayaş,Başayaş,885.000 TL
117990-30,11 Gün Önce,Satılık,Daire,3 + 1,110 m2,2. Kat,20 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,30 TL,Evet,Keçiören,Basınevleri,245.000 TL
116423-386,66 Gün Önce,Satılık,Daire,3 + 1,120 m2,Kot 1,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,25 TL,Hayır,Mamak,General Zeki Doğan,152.000 TL
2688-199,11 Gün Önce,Satılık,Daire,3 + 1,120 m2,4. Kat,30 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,400 TL,Hayır,Çankaya,Emek,530.000 TL
6026-1603,78 Gün Önce,Satılık,Daire,3 + 1,110 m2,4. Kat,40 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,,,Ev Sahibi Oturuyor,,350 TL,Hayır,Çankaya,Esatoğlu,465.000 TL
39117-751,32 Gün Önce,Satılık,Daire,2 + 1,95 m2,1. Kat,15 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Yenimahalle,Gazi,515.000 TL
40243-7972,31 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,Sıfır Bina,Merkezi,14 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,130 TL,Hayır,Mamak,Hüseyingazi,310.000 TL
55848-5606,26 Gün Önce,Satılık,Daire,4 + 1,185 m2,1. Kat,22 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,500 TL,,Çankaya,Oran,800.000 TL
71390-631,13 Gün Önce,Satılık,Daire,3 + 1,135 m2,1. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Keçiören,Bağlarbaşı,375.000 TL
24453-6204,7 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,30 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,300 TL,Hayır,Çankaya,Harbiye,445.000 TL
26717-1450,37 Gün Önce,Satılık,Daire,4 + 1,185 m2,En Üst Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Yenimahalle,Varlık,575.000 TL
9313-496,99 Gün Önce,Satılık,Daire,3 + 1,125 m2,Yüksek Giriş,20 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,70 TL,Hayır,Çankaya,Büyükesat,385.000 TL
44819-1706,8 Gün Önce,Satılık,Daire,3 + 1,110 m2,Giriş Katı,34 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Naci Çakır,255.000 TL
88183-174,157 Gün Önce,Satılık,Daire,3 + 1,100 m2,Bahçe Katı,40 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,275 TL,Hayır,Çankaya,Bahçelievler,395.000 TL
4901-2245,7 Gün Önce,Satılık,Daire,3 + 1,110 m2,1. Kat,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,13,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Evet,Keçiören,İncirli,249.000 TL
41082-484,57 Gün Önce,Satılık,Daire,3 + 1,140 m2,Kot 1,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,85 TL,Hayır,Çankaya,Hilal,338.000 TL
112187-143,42 Gün Önce,Satılık,Müstakil Ev,5 + 2,300 m2,,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Çankaya,Kırkkonaklar,1.075.000 TL
4932-2551,9 Gün Önce,Satılık,Müstakil Ev,4 + 1,200 m2,,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Yenimahalle,Kardelen,1.500.000 TL
13362-213,241 Gün Önce,Satılık,Daire,4 + 1,155 m2,Kot 1,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,Çankaya,Akpınar,340.000 TL
40243-7799,31 Gün Önce,Satılık,Daire,3 + 1,80 m2,Giriş Katı,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Evet,Mamak,Kayaş,155.000 TL
1248-1836,150 Gün Önce,Satılık,Daire,3 + 1,260 m2,2. Kat,20 Yaşında,Merkezi,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Kazım Özalp,2.100.000 TL
96594-3133,43 Gün Önce,Satılık,Daire,3 + 1,115 m2,4. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Sincan,Törekent,219.000 TL
64404-1918,64 Gün Önce,Satılık,Daire,3 + 1,135 m2,2. Kat,24 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Yenimahalle,Işınlar,365.000 TL
122493-122,Dün,Satılık,Daire,4 + 1,220 m2,17. Kat,Sıfır Bina,Merkezi (Pay Ölçer),32 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,,Çankaya,Alacaatlı,1.400.000 TL
1442-9823,7 Gün Önce,Satılık,Daire,3 + 1,110 m2,3. Kat,30 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,280 TL,Hayır,Yenimahalle,İnönü,335.000 TL
71881-465,248 Gün Önce,Satılık,Bina,3 + 1,145 m2,2. Kat,16 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,,Keçiören,Çaldıran,225.000 TL
99290-62,240 Gün Önce,Satılık,Daire,3 + 1,130 m2,Bahçe Katı,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Polatlı,Zafer,148.000 TL
16087-2576,38 Gün Önce,Satılık,Daire,2 + 1,100 m2,Kot 1,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Hayır,Keçiören,Etlik,164.000 TL
5837-5298,20 Gün Önce,Satılık,Daire,3 + 1,125 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Keçiören,Ayvalı,520.000 TL
5274-2595,197 Gün Önce,Satılık,Bina,6 + 1,260 m2,En Üst Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Kırkkonaklar,730.000 TL
66647-627,26 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Pursaklar,Fatih,249.000 TL
117793-101,19 Gün Önce,Satılık,Daire,3 + 1,125 m2,4. Kat,18 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,Kat Mülkiyeti,90 TL,Hayır,Sincan,Ulubatlı Hasan,260.000 TL
6211-1124,77 Gün Önce,Satılık,Daire,3 + 1,110 m2,2. Kat,39 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Keçiören,Basınevleri,279.000 TL
8767-2040,14 Gün Önce,Satılık,Daire,3 + 1,110 m2,2. Kat,42 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,,Hayır,Altındağ,Aydınlıkevler,240.000 TL
65106-358,12 Gün Önce,Satılık,Daire,3 + 1,140 m2,,18 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Polatlı,Kurtuluş,150.000 TL
86604-5014,48 Gün Önce,Satılık,Daire,3 + 1,118 m2,3. Kat,7 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,120 TL,Hayır,Etimesgut,Yapracık,200.000 TL
4018-3949,46 Gün Önce,Satılık,Villa,8 + 2,750 m2,,25 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,350 TL,Hayır,Çankaya,Mutlukent,5.975.000 TL
40243-8133,37 Gün Önce,Satılık,Daire,3 + 1,115 m2,Kot 1,4 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,,Evet,Mamak,Harman,232.000 TL
111749-563,7 Gün Önce,Satılık,Daire,4 + 1,190 m2,3. Kat,4 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Etimesgut,Tunahan,845.000 TL
122674-6,26 Gün Önce,Satılık,Daire,3 + 1,125 m2,Giriş Katı,4 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Altındağ,Yıldıztepe,265.000 TL
6526-1764,69 Gün Önce,Satılık,Villa,4 + 2,400 m2,,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,,Çankaya,Mutlukent,3.000.000 TL
114015-1528,7 Gün Önce,Satılık,Daire,4 + 1,220 m2,21 ve üzeri,2 Yaşında,Merkezi (Pay Ölçer),32 Katlı,Uygun,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Koru,1.950.000 TL
3483-3645,36 Gün Önce,Satılık,Daire,3 + 1,155 m2,1. Kat,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Harbiye,489.000 TL
120386-8,2 Gün Önce,Satılık,Daire,3 + 1,135 m2,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,,,,,,,Çankaya,Kavaklıdere,1.500.000 TL
91527-8944,Dün,Satılık,Daire,3 + 1,140 m2,2. Kat,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Şehit Cengiz Karaca,650.000 TL
61156-5349,4 Gün Önce,Satılık,Daire,6 + 1,300 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Boş,Kat Mülkiyeti,80 TL,Hayır,Çankaya,Birlik,600.000 TL
58364-3330,34 Gün Önce,Satılık,Daire,3 + 1,115 m2,Giriş Katı,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Evet,Keçiören,Ayvalı,220.000 TL
118242-126,14 Gün Önce,Satılık,Daire,2 + 1,90 m2,2. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Altındağ,Hacettepe,200.000 TL
118125-63,14 Gün Önce,Satılık,Daire,2 + 1,95 m2,4. Kat,40 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,110 TL,Hayır,Çankaya,Tınaztepe,250.000 TL
79713-474,47 Gün Önce,Satılık,Daire,4 + 1,250 m2,7. Kat,10 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,4,Betonarme,Sıfır,Boş,Kat İrtifakı,210 TL,Hayır,Etimesgut,Bağlıca,900.000 TL
112435-1396,103 Gün Önce,Satılık,Villa,8 + 2,424 m2,,11 Yaşında,Kombi,2 Katlı,Uygun değil,Eşyalı Değil,5,,,Ev Sahibi Oturuyor,Kat Mülkiyeti,400 TL,Hayır,Gölbaşı,Bahçelievler,1.850.000 TL
116882-115,107 Gün Önce,Satılık,Daire,2 + 1,85 m2,Kot 1,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Evet,Yenimahalle,Güventepe,235.000 TL
5233-5416,13 Gün Önce,Satılık,Müstakil Ev,6 + 1,140 m2,,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Belirtilmemiş,Kat Mülkiyeti,50 TL,,Yenimahalle,İlkyerleşim,750.000 TL
5832-7170,240 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,Keçiören,Esertepe,349.000 TL
120386-7,2 Gün Önce,Satılık,Daire,3 + 1,106 m2,Ara Kat,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,2,,,,,,,Çankaya,Kavaklıdere,1.080.000 TL
