İlan no,Son Güncelleme Tarihi,İlan Durumu,Konut Şekli,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Semt,Mahalle,Fiyat
3653-3758,239 Gün Önce,Satılık,Daire,6 + 1,550 m2,21 ve üzeri,10 Yaşında,Merkezi (Pay Ölçer),30 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Çankaya,Oran,7.000.000 TL
0-35103792,298 Gün Önce,Satılık,Daire,3 + 1,178 m2,5. Kat,Sıfır Bina,Merkezi (Pay Ölçer),,Bilinmiyor,Eşyalı Değil,2,,,,,,,Sincan,Alcı,233.000 TL
0-36831323,38 Gün Önce,Satılık,Müstakil Ev,3 + 1,430 m2,,20 Yaşında,Soba,1 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Ev Sahibi Oturuyor,,,Hayır,Elmadağ,Hasanoğlan Fatih,250.000 TL
111334-566,244 Gün Önce,Satılık,Daire,3 + 1,105 m2,,12 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,,,,,Etimesgut,Güzelkent,310.000 TL
69567-869,21 Gün Önce,Satılık,Daire,2 + 1,110 m2,1. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Kiracı Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Birlik,555.000 TL
87791-22827,384 Gün Önce,Satılık,Daire,6 + 1,168 m2,4. Kat,24 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,,,Hayır,Pursaklar,Merkez,206.500 TL
692457-1219,43 Gün Önce,Satılık,Daire,3 + 1,111 m2,1. Kat,11 Yaşında,Kombi,11 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,,,Hayır,Çankaya,Malazgirt,242.000 TL
111749-788,Bugün,Satılık,Daire,4 + 1,170 m2,2. Kat,5 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Altındağ,Baraj,200.000 TL
0-36552417,99 Gün Önce,Satılık,Daire,3 + 1,115 m2,Kot 1,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,25 TL,Evet,Etimesgut,Süvari,114.000 TL
118256-72,87 Gün Önce,Satılık,Villa,4 + 1,200 m2,,7 Yaşında,Kat Kaloriferi,2 Katlı,Uygun,Eşyalı Değil,2,Hayır,,,,,,Polatlı,Şentepe,450.000 TL
39032-1626,86 Gün Önce,Satılık,Daire,4 + 1,160 m2,Ara Kat,12 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,,,Çankaya,Hilal,525.000 TL
24092-2744,34 Gün Önce,Satılık,Daire,1 + 1,90 m2,Giriş Katı,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,,,Keçiören,Bademlik,130.000 TL
35644-784,246 Gün Önce,Satılık,Daire,4 + 1,150 m2,5. Kat,9 Yaşında,Merkezi (Pay Ölçer),30 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Çankaya,Oran,2.200.000 TL
119286-167,146 Gün Önce,Satılık,Daire,3 + 1,125 m2,3. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,,Polatlı,Şehitlik,200.000 TL
83304-1592,291 Gün Önce,Satılık,Bina,3 + 1,390 m2,,30 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,,,Keçiören,Kavacık Subayevleri,1.900.000 TL
59414-2958,70 Gün Önce,Satılık,Bina,9 + 3,500 m2,,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,4,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Yenimahalle,Gayret,2.000.000 TL
48295-834,161 Gün Önce,Satılık,Daire,2 + 1,100 m2,Yüksek Giriş,21 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Boş,,,,Çankaya,Nasuh Akar,350.000 TL
5338-6387,194 Gün Önce,Satılık,Daire,2 + 1,105 m2,Yüksek Giriş,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Aşağı Öveçler,330.000 TL
117162-267,42 Gün Önce,Satılık,Daire,3 + 1,125 m2,3. Kat,7 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Sincan,Mareşal Çakmak,305.000 TL
0-35819281,262 Gün Önce,Satılık,Daire,2 + 1,100 m2,Yüksek Giriş,7 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,,,Ev Sahibi Oturuyor,,,,Etimesgut,Süvari,170.000 TL
25120-3638,20 Gün Önce,Satılık,Daire,3 + 1,180 m2,2. Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Umut,500.000 TL
119286-209,90 Gün Önce,Satılık,Daire,2 + 1,110 m2,2. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Polatlı,Esentepe,110.000 TL
25120-3632,43 Gün Önce,Satılık,Köy Evi,1 + 1,45 m2,,3 Yaşında,Belirtilmemiş,2 Katlı,Bilinmiyor,Eşyalı Değil,1,Ahşap,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Ayaş,Başbereket,220.000 TL
8168-1967,198 Gün Önce,Satılık,Daire,2 + 1,85 m2,Kot 2,24 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,40 TL,Hayır,Mamak,Demirlibahçe,112.000 TL
22003-1721,164 Gün Önce,Satılık,Müstakil Ev,3 + 1,105 m2,,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Yenimahalle,Yeni Batı,415.000 TL
45607-1504,81 Gün Önce,Satılık,Daire,3 + 1,145 m2,2. Kat,8 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Etimesgut,Alsancak,308.000 TL
27203-3343,78 Gün Önce,Satılık,Daire,3 + 1,155 m2,Kot 3,35 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,450 TL,Hayır,Çankaya,Küçükesat,440.000 TL
0-36802148,44 Gün Önce,Satılık,Daire,3 + 1,125 m2,3. Kat,22 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,15 TL,Hayır,Sincan,Mareşal Çakmak,180.000 TL
119286-231,72 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Polatlı,Şentepe,300.000 TL
0-36459477,122 Gün Önce,Satılık,Daire,1 + 1,80 m2,Bahçe Katı,14 Yaşında,Kombi,13 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,,Kat Mülkiyeti,500 TL,Hayır,Çankaya,Yaşamkent,415.000 TL
87791-18837,364 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,23 Yaşında,Soba,3 Katlı,Uygun,Eşyalı Değil,1,,,Belirtilmemiş,,,Hayır,Çubuk,Yavuzselim,52.000 TL
9937-2567,191 Gün Önce,Satılık,Daire,2 + 1,110 m2,Giriş Katı,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,30 TL,Hayır,Çankaya,Doğuş,300.000 TL
0-36899436,25 Gün Önce,Satılık,Daire,3 + 1,103 m2,Yüksek Giriş,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,,,25 TL,Evet,Sincan,Mareşal Çakmak,157.000 TL
16139-1697,182 Gün Önce,Satılık,Daire,2 + 1,90 m2,Bahçe Katı,39 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Hayır,,,,,,Çankaya,Seyranbağları,250.000 TL
33553-5311,173 Gün Önce,Satılık,Bina,1 + 1,2 m2,,1 Yaşında,Merkezi,1 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Çankaya,Balgat,1 TL
0-36634224,80 Gün Önce,Satılık,Daire,4 + 1,191 m2,11. Kat,9 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Etimesgut,Atayurt,545.000 TL
0-36077218,209 Gün Önce,Satılık,Daire,5 + 1,200 m2,3. Kat,22 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Boş,,25 TL,,Mamak,Mehtap,260.000 TL
2505-742,54 Gün Önce,Satılık,Daire,1 + 1,70 m2,7. Kat,Sıfır Bina,Merkezi (Pay Ölçer),8 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,,Hayır,Etimesgut,Yukarıyurtçu,230.000 TL
87791-18838,364 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,23 Yaşında,Soba,3 Katlı,Uygun,Eşyalı Değil,1,,,Belirtilmemiş,,,Hayır,Çubuk,Yavuzselim,56.000 TL
119286-234,69 Gün Önce,Satılık,Daire,3 + 1,140 m2,Ara Kat,Sıfır Bina,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Polatlı,İstiklal,390.000 TL
42882-729,96 Gün Önce,Satılık,Daire,3 + 1,140 m2,2. Kat,10 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,,,Polatlı,Mehmet Akif,165.000 TL
14777-4151,58 Gün Önce,Satılık,Daire,5 + 1,300 m2,4. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,,,100 TL,,Çankaya,Sancak,850.000 TL
67182-571,44 Gün Önce,Satılık,Residence,2 + 1,143 m2,6. Kat,5 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,295 TL,Hayır,Çankaya,Konutkent,750.000 TL
4835-7496,40 Gün Önce,Satılık,Daire,3 + 1,110 m2,1. Kat,45 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,510 TL,,Çankaya,100. Yıl,445.000 TL
7015-1437,76 Gün Önce,Satılık,Daire,3 + 1,110 m2,3. Kat,25 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Evet,Çankaya,Sokullu Mehmet Paşa,419.000 TL
24092-2725,85 Gün Önce,Satılık,Daire,2 + 1,110 m2,Yarı Bodrum,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Keçiören,Şefkat,210.000 TL
0-36746361,55 Gün Önce,Satılık,Daire,3 + 1,155 m2,Ara Kat,1 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Polatlı,Şentepe,305.000 TL
0-36652255,77 Gün Önce,Satılık,Daire,4 + 1,220 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Kiracı Oturuyor,Kat İrtifakı,350 TL,Hayır,Yenimahalle,Susuz,885.000 TL
69567-861,26 Gün Önce,Satılık,Daire,3 + 1,130 m2,Kot 1,8 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Belirtilmemiş,Kat Mülkiyeti,70 TL,Hayır,Çankaya,Karapınar,300.000 TL
8168-2050,74 Gün Önce,Satılık,Daire,3 + 1,140 m2,1. Kat,35 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Evet,Çankaya,Erzurum,330.000 TL
0-36988108,6 Gün Önce,Satılık,Daire,3 + 1,125 m2,1. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Etimesgut,Alsancak,350.000 TL
14070-287,75 Gün Önce,Satılık,Residence,1 + 1,55 m2,20. Kat,3 Yaşında,Merkezi,21 Katlı,Uygun,Eşyalı,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,325 TL,Hayır,Gölbaşı,Hacılar,550.000 TL
87791-267710,35 Gün Önce,Satılık,Daire,3 + 1,113 m2,Zemin,15 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,Hayır,Keçiören,Yayla,350.000 TL
6907-767,98 Gün Önce,Satılık,Daire,4 + 1,178 m2,Kot 1,4 Yaşında,Merkezi (Pay Ölçer),4 Katlı,Uygun,Eşyalı Değil,2,,,,,70 TL,,Çankaya,Ata,375.000 TL
39194-1414,233 Gün Önce,Satılık,Daire,2 + 1,75 m2,Bahçe Katı,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,20 TL,Hayır,Çankaya,Maltepe,195.000 TL
42882-856,40 Gün Önce,Satılık,Daire,3 + 1,140 m2,1. Kat,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Polatlı,Şehitlik,256.000 TL
82753-1248,41 Gün Önce,Satılık,Daire,3 + 1,125 m2,1. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,30 TL,Hayır,Çankaya,Göktürk,350.000 TL
0-36722079,61 Gün Önce,Satılık,Daire,3 + 1,150 m2,2. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,,Altındağ,Aydınlıkevler,320.000 TL
24092-2698,163 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Keçiören,Çaldıran,299.000 TL
87791-21205,364 Gün Önce,Satılık,Daire,2 + 1,100 m2,Zemin,9 Yaşında,Belirtilmemiş,9 Katlı,Uygun,Eşyalı Değil,1,,,Boş,,,Hayır,Beypazarı,Ayvaşık,89.250 TL
87791-266840,101 Gün Önce,Satılık,Daire,3 + 1,155 m2,2. Kat,5 Yaşında,Merkezi,8 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Belirtilmemiş,,,Hayır,Altındağ,Feridun Çelik,190.000 TL
87791-19383,391 Gün Önce,Satılık,Daire,3 + 1,102 m2,Bodrum,31 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,,,Hayır,Beypazarı,Hacıkara,72.500 TL
16139-1768,100 Gün Önce,Satılık,Daire,5 + 1,185 m2,3. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı,2,Betonarme,İkinci El,Kiracı Oturuyor,,50 TL,Evet,Mamak,Şahintepe,350.000 TL
119286-295,34 Gün Önce,Satılık,Daire,3 + 1,120 m2,3. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,1 TL,Hayır,Polatlı,Yeni,120.000 TL
42882-614,236 Gün Önce,Satılık,Daire,3 + 1,135 m2,4. Kat,29 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,,Hayır,Polatlı,Cumhuriyet,110.000 TL
101004-5354,152 Gün Önce,Satılık,Daire,3 + 1,106 m2,,15 Yaşında,Belirtilmemiş,,Eşyalı Değil,1,İkinci El,,Belirtilmemiş,,,,,Çubuk,Atatürk,75.000 TL
87791-18758,364 Gün Önce,Satılık,Daire,3 + 1,103 m2,Bodrum,7 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,,,Hayır,Çankaya,Bademlidere,160.000 TL
110876-137,86 Gün Önce,Satılık,Daire,1 + 1,70 m2,8. Kat,2 Yaşında,Merkezi (Pay Ölçer),30 Katlı,Uygun,Eşyalı Değil,1,,,,,600 TL,,Çankaya,Yıldızevler,1.150.000 TL
119286-153,151 Gün Önce,Satılık,Bina,3 + 1,130 m2,,20 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Polatlı,Gülveren,480.000 TL
0-36695941,68 Gün Önce,Satılık,Daire,2 + 1,95 m2,Yüksek Giriş,17 Yaşında,Merkezi,14 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,340 TL,Hayır,Yenimahalle,Mehmet Akif Ersoy,330.000 TL
3653-3921,164 Gün Önce,Satılık,Daire,4 + 1,210 m2,2. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,,Çankaya,Kırkkonaklar,795.000 TL
67182-552,168 Gün Önce,Satılık,Daire,4 + 1,180 m2,Ara Kat,1 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,400 TL,Hayır,Çankaya,Yaşamkent,1.100.000 TL
111334-869,146 Gün Önce,Satılık,Daire,3 + 1,165 m2,2. Kat,1 Yaşında,Merkezi (Pay Ölçer),,Uygun,Eşyalı Değil,2,,,,,,,Altındağ,Baraj,415.000 TL
0-1995055,826 Gün Önce,Satılık,Daire,4 + 1,270 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,15 TL,Hayır,Çankaya,İlkadım,750.000 TL
87791-266896,101 Gün Önce,Satılık,Daire,1 + 1,48 m2,Bodrum,13 Yaşında,Belirtilmemiş,6 Katlı,Uygun,Eşyalı Değil,1,,,Belirtilmemiş,,,Hayır,Sincan,Tandoğan,70.000 TL
0-36981150,8 Gün Önce,Satılık,Daire,3 + 1,125 m2,Ara Kat,5 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,40 TL,Hayır,Mamak,Misket,265.000 TL
3653-4003,66 Gün Önce,Satılık,Daire,2 + 1,158 m2,4. Kat,Sıfır Bina,Merkezi (Pay Ölçer),4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Çankaya,Oran,2.250.000 TL
4333-2049,234 Gün Önce,Satılık,Daire,5 + 1,380 m2,6. Kat,4 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,150 TL,Hayır,Etimesgut,Bağlıca,750.000 TL
45607-1430,155 Gün Önce,Satılık,Daire,3 + 1,127 m2,2. Kat,1 Yaşında,Merkezi (Pay Ölçer),14 Katlı,Uygun,Eşyalı Değil,2,130 TL,Hayır,900 TL,,,,Mamak,Altıağaç,270.000 TL
0-37002114,3 Gün Önce,Satılık,Daire,4 + 1,180 m2,Ara Kat,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Kırkkonaklar,690.000 TL
7788-2034,39 Gün Önce,Satılık,Daire,3 + 1,120 m2,1. Kat,25 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,200 TL,,Altındağ,Aydınlıkevler,325.000 TL
19104-1386,232 Gün Önce,Satılık,Bina,3 + 1,110 m2,Kot 1,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,25 TL,Hayır,Keçiören,Aşağı Eğlence,250.000 TL
111549-394,233 Gün Önce,Satılık,Daire,5 + 1,260 m2,4. Kat,22 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,Hayır,Keçiören,Adnan Menderes,480.000 TL
101004-4692,422 Gün Önce,Satılık,Daire,4 + 1,173 m2,,25 Yaşında,Belirtilmemiş,,Eşyalı Değil,1,İkinci El,,Belirtilmemiş,,,,,Polatlı,Gazi,200.000 TL
87791-88811,302 Gün Önce,Satılık,Daire,5 + 1,170 m2,3. Kat,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Boş,,,Hayır,Keçiören,Esertepe,240.130 TL
69377-1174,188 Gün Önce,Satılık,Bina,14 + 4,750 m2,,17 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,5,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,Yenimahalle,Yeniçağ,2.250.000 TL
3548-1296,34 Gün Önce,Satılık,Daire,5 + 1,220 m2,Villa Katı,18 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,130 TL,Hayır,Gölbaşı,Karşıyaka,900.000 TL
119286-221,79 Gün Önce,Satılık,Daire,3 + 1,125 m2,4. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,50 TL,Hayır,Polatlı,Cumhuriyet,110.000 TL
33155-935,237 Gün Önce,Satılık,Daire,2 + 1,90 m2,Giriş Katı,30 Yaşında,Soba,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,15 TL,Hayır,Altındağ,Zübeyde Hanım,80.000 TL
1623-1913,225 Gün Önce,Satılık,Daire,2 + 1,180 m2,4. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Cebeci,248.000 TL
87791-22397,364 Gün Önce,Satılık,Daire,2 + 1,107 m2,Kot 1,29 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Belirtilmemiş,,,Hayır,Çankaya,Zafertepe,187.000 TL
18887-6216,195 Gün Önce,Satılık,Köşk,3 + 1,120 m2,,50 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Altındağ,Hacı Bayram,700.000 TL
3191-9154,21 Gün Önce,Satılık,Daire,2 + 1,100 m2,3. Kat,26 Yaşında,Kombi,8 Katlı,Eşyalı,1,Kat Mülkiyeti,,,,Hayır,,Evet (Site Adı Belirtilmemiş),Çankaya,Kızılay,320.000 TL
117162-259,33 Gün Önce,Satılık,Daire,3 + 1,150 m2,Yüksek Giriş,Sıfır Bina,Kat Kaloriferi,10 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Sincan,Ertuğrulgazi,360.000 TL
87791-266738,111 Gün Önce,Satılık,Daire,6 + 1,240 m2,3. Kat,18 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat İrtifakı,,Hayır,Çankaya,Çiğdem,1.100.000 TL
0-36967177,11 Gün Önce,Satılık,Daire,4 + 1,150 m2,Kot 3,15 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Altındağ,Örnek,170.000 TL
114467-85,170 Gün Önce,Satılık,Daire,1 + 1,75 m2,Yarı Bodrum,340 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,,,,,Altındağ,Aydınlıkevler,135.000 TL
67182-556,117 Gün Önce,Satılık,Villa,5 + 1,400 m2,,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Çankaya,Koru,2.100.000 TL
87791-266901,101 Gün Önce,Satılık,Daire,4 + 1,155 m2,2. Kat,26 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Belirtilmemiş,,,Hayır,Keçiören,İncirli,310.000 TL
3044-2440,167 Gün Önce,Satılık,Daire,1 + 1,50 m2,1. Kat,3 Yaşında,Merkezi,17 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,198 TL,Hayır,Çankaya,Alacaatlı,360.000 TL
109633-444,237 Gün Önce,Satılık,Müstakil Ev,3 + 1,285 m2,,15 Yaşında,Soba,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Altındağ,Doğantepe,385.000 TL
111966-1068,41 Gün Önce,Satılık,Daire,2 + 1,100 m2,Çatı Katı,18 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,,,,,Polatlı,Şentepe,87.000 TL
111334-1135,59 Gün Önce,Satılık,Daire,3 + 1,160 m2,5. Kat,1 Yaşında,Merkezi (Pay Ölçer),7 Katlı,Uygun değil,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,,135 TL,Evet,Altındağ,Baraj,435.000 TL
0-36766145,51 Gün Önce,Satılık,Daire,3 + 1,120 m2,7. Kat,1 Yaşında,Merkezi,14 Katlı,Uygun değil,Eşyalı Değil,2,,Sıfır,Boş,,130 TL,Hayır,Mamak,Altıağaç,100.000 TL
8168-1927,173 Gün Önce,Satılık,Daire,3 + 1,110 m2,2. Kat,35 Yaşında,Kombi,,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Çamlıtepe,375.000 TL
8168-1897,251 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,30 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Çamlıtepe,375.000 TL
41765-1029,247 Gün Önce,Satılık,Daire,4 + 1,158 m2,Giriş Katı,10 Yaşında,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,Çankaya,Hilal,489.000 TL
